Month,Media,UV,PercentReach
December2014,WORLDWEATHERONLINE.COM,75.148994197,0.0918784949278431
December2014,MENTALFLOSS.COM,74.79457675,0.0914451778627981
December2014,BARTAMANPATRIKA.COM,74.1087928,0.09060672622622
December2014,MediaCorp Network,73.018137885,0.0892732721574514
December2014,FREEPRESSJOURNAL.IN,71.190736096,0.0870390582761369
December2014,Boston Globe Media Sites,70.399115906,0.0860712093729163
December2014,SALON.COM,70.220927209,0.0858533527073887
December2014,Flipboard,70.068067791,0.0856664640682065
December2014,COLLECTIVE-EVOLUTION.COM,69.125749897,0.0845143694757316
December2014,Torstar Digital,67.079546101,0.0820126443748037
December2014,SAMBADEPAPER.COM,66.866369798,0.0817520112408115
December2014,MEDIAONETV.IN,65.215375104,0.0797334758067787
December2014,MYNETA.INFO,65.153732193,0.0796581100890313
December2014,THEAUSTRALIAN.COM.AU,64.942041559,0.0793992933603436
December2014,Rogers Digital Media Publishing,64.489766845,0.0788463342627499
December2014,INDIANMIRROR.COM,64.423947506,0.0787658623699577
December2014,SCMP.COM,63.025988604,0.0770566929890604
December2014,TRIBUNE.COM.PK,62.679605403,0.0766331987358607
December2014,ANDHRABULLETIN.COM,62.564986598,0.0764930637492736
December2014,THEHANSINDIA.COM,61.446297897,0.0751253350758702
December2014,THEFAMOUSPEOPLE.COM,60.858573005,0.0744067721851011
December2014,DAILYSTAR.CO.UK,60.514404651,0.0739859858431786
December2014,HUFFINGTONPOST.IN,59.650746001,0.0729300614393815
December2014,Globe And Mail,58.450481908,0.0714625972429655
December2014,TOLIVELUGU.COM,58.397933202,0.0713983502617614
December2014,Deseret Digital Media,57.918351003,0.0708120045480344
December2014,Independent News & Media,56.791334922,0.0694340946719513
December2014,EPAPERVIJAYAVANI.IN,55.629731999,0.0680138983085875
December2014,PTINEWS.COM,54.580863603,0.0667315331800639
December2014,Voice Of America,53.851129513,0.065839347321781
December2014,EPW.IN,53.695368597,0.0656489112596144
December2014,DAILYPIONEER.COM,53.575898895,0.0655028454802047
December2014,THENEWS.COM.PK,53.372591595,0.0652542783645508
December2014,INDIAWATERPORTAL.ORG,51.811494997,0.0633456539392495
December2014,Digital First Media,51.766539965,0.0632906911187391
December2014,E-PAPERVIEW.COM,51.75161819,0.063272447491618
December2014,KHALEEJTIMES.COM,50.364530001,0.061576568837495
December2014,Tribune Media,50.348071824,0.0615564467780027
December2014,GREATERKASHMIR.COM,50.046045007,0.0611871834276369
December2014,MERINEWS.COM,49.716313367,0.0607840476686422
December2014,VALAITAMIL.COM,49.386527997,0.0603808462183954
December2014,THEAGE.COM.AU,49.114107259,0.0600477797860097
December2014,Nikkei,48.285131094,0.0590342588043237
December2014,THEBETTERINDIA.COM,47.924714201,0.0585936067100508
December2014,DW - Deutsche Welle,47.5984879,0.0581947566407713
December2014,KNOWYOURTIN.COM,47.560928592,0.058148835963769
December2014,E-PAPERVIEW.NET,46.606726298,0.0569822112927908
December2014,AJITJALANDHAR.COM,45.9673133,0.0562004536056615
December2014,HELLOAP.COM,45.566524903,0.055710442593613
December2014,PRESSREADER.COM,45.007867098,0.0550274176396324
December2014,DAILYEXCELSIOR.COM,44.475724601,0.0543768107721162
December2014,TAMILDAILYCALENDAR.COM,44.374756301,0.0542533651353708
December2014,THENEWSMINUTE.COM,43.096934203000004,0.0526910771446359
December2014,DHARITRI.COM,43.069971498,0.0526581120626537
December2014,DAILYDOT.COM,42.643347949,0.0521365145349458
December2014,UNIVERSETODAY.COM,42.357315096,0.0517868056890141
December2014,China Daily Sites,42.1439415,0.0515259313410963
December2014,EPAPER-HUB.COM,41.950835397,0.0512898363900646
December2014,FIRSTTOKNOW.COM,41.302755404,0.0504974822809252
December2014,ASIANAGE.COM,41.040800447,0.050177211498259
December2014,DOWNTOEARTH.ORG.IN,40.863960302,0.0499610035963565
December2014,WHICH Sites,40.635617496,0.0496818276264442
December2014,ANDHRABHOOMI.NET,40.388095442,0.0493792027673097
December2014,STUFF.CO.NZ,39.812204645,0.0486751084512574
December2014,DAINIKBHASKAR.COM,39.526246359,0.0483254907722642
December2014,SUMANASA.COM,39.142861397,0.0478567575089262
December2014,TAMILMURASU.ORG,38.776100099,0.0474083486324256
December2014,THENATIONAL.AE,38.256604203,0.0467732037238917
December2014,Ogden Newspapers Inc.,37.308147597,0.045613603833104
December2014,CSMONITOR.COM,36.884787964,0.0450959968270637
December2014,BIGNEWSLIVE.COM,36.805943501,0.044999600186347
December2014,BA-BAMAIL.COM,35.459619802,0.0433535609216625
December2014,SAAMANA.COM,35.1303087,0.0429509393198953
December2014,MANCHESTEREVENINGNEWS.CO.UK,35.021421255,0.0428178115958314
December2014,The Local Europe,34.73010966,0.0424616488661818
December2014,Adweek,34.434732854,0.0421005159373666
December2014,NewsNow Publishing,34.178319903,0.0417870209096604
December2014,BHADAS4MEDIA.COM,34.061935,0.0416447266602932
December2014,ASSAMTRIBUNE.COM,33.508968495,0.0409686599907683
December2014,NZHERALD.CO.NZ,33.399483234,0.0408348013662458
December2014,PROJECTSTODAY.COM,33.2374842,0.0406367384702253
December2014,MEDIUM.COM,32.980805597,0.0403229186516659
December2014,INDIAWEST.COM,32.795156899,0.0400959412564284
December2014,Lee Enterprises Incorporated,32.402502278,0.0396158747433708
December2014,LEGALLYINDIA.COM,32.189661901,0.0393556523184721
December2014,Bloomberg.com - View,31.952641363,0.0390658667993029
December2014,CTV,30.98965409,0.0378885014569808
December2014,NEWSONAIR.COM,30.585056996,0.0373938338643388
December2014,LAWZONLINE.COM,30.452384199,0.0372316257464993
December2014,Newsmax.com Sites,30.400575371,0.0371682833532779
December2014,NETIAP.COM,30.2649694,0.0370024890848138
December2014,Johnston Press Plc,29.797248336,0.0364306450053878
December2014,NEWSWEEK.COM,29.407299199,0.0359538862651171
December2014,ARABNEWS.COM,28.705435603,0.03509577536777
December2014,BESTMEDIAINFO.COM,28.288326835,0.0345858107802922
December2014,Sky News,27.869066345,0.0340732154592832
December2014,THEDIPLOMAT.COM,27.710141799,0.0338789114868935
December2014,LIPSUM.COM,27.595970405,0.0337393235129409
December2014,ISIXSIGMA.COM,27.398884701,0.0334983630310501
December2014,AKILANEWS.COM,27.259909694,0.0333284497193394
December2014,IRISHTIMES.COM,27.166539828,0.0332142940629482
December2014,E-PAO.NET,27.044769997,0.0330654161049736
December2014,NEWKERALA.COM,26.778420502,0.032739772482103
December2014,JEYAMOHAN.IN,26.752014302,0.0327074877930171
December2014,EKARMAKSHETRA.COM,26.240423202,0.0320820074284595
December2014,The Star Online,26.216184343,0.0320523725689716
December2014,TRUEACTIVIST.COM,25.929166099,0.0317014589665031
December2014,SMITHSONIANMAG.COM,25.598155262,0.0312967592385381
December2014,CAMPAIGNINDIA.IN,25.339196801,0.0309801520250984
December2014,NATION.COM.PK,25.281086098,0.0309091048475827
December2014,ANDHRAWISHESH.COM,24.713150399,0.0302147365756252
December2014,RUBBERBOARD.ORG.IN,24.589144602,0.030063124885909
December2014,DIVYAHIMACHAL.COM,24.377458436,0.0298043136198774
December2014,DOOLNEWS.COM,23.905271398,0.0292270093613247
December2014,Ad Progress Network,23.320600406,0.0285121802229319
December2014,NAGPURTODAY.IN,23.056017,0.0281886958518379
December2014,Haaretz,22.151258396,0.0270825219143582
December2014,PROBHARAT.COM,22.101814704,0.0270220711784145
December2014,Military Advantage,22.078733707,0.026993851941571
December2014,ANINEWS.IN,21.886674999,0.0267590375542677
December2014,DESHABHIMANI.COM,21.732730799,0.026570822641347
December2014,Xinhua News Agency,21.423239801,0.026192433450729
December2014,INDIARETAILING.COM,20.866741104,0.0255120482605343
December2014,DAILYTIMES.COM.PK,20.833270504,0.025471126510547
December2014,Pelmorex Corp.,20.724677607,0.0253383589060989
December2014,Hearst Television,20.592343089,0.0251765643741726
December2014,IFLSCIENCE.COM,20.480921905,0.0250403388558089
December2014,ABDULKALAM.COM,20.465952698,0.0250220372374822
December2014,GUJARATINFORMATION.NET,20.218104596,0.0247190137462724
December2014,NEWSLAUNDRY.COM,20.162600399,0.0246511533292831
December2014,UNFCCC.INT,19.982250004,0.0244306537333895
December2014,ODISHATV.IN,19.90331531,0.0243341467746497
December2014,HOLIDAY-WEATHER.COM,19.841508901,0.0242585811613438
December2014,Observer Media,19.63381235,0.0240046476694656
December2014,NEWSPAPERDIRECT.COM,19.53967083,0.0238895485751897
December2014,Associated Press,19.475240124,0.0238107744497649
December2014,EPUNYANAGARI.COM,19.063731797,0.0233076570609158
December2014,Global Times Group,18.784179199,0.0229658710898344
December2014,YESPUNJAB.COM,18.109529496,0.0221410323813793
December2014,WeatherBug Property,17.8414139,0.0218132294920607
December2014,MIDCINDIA.ORG,17.520769798,0.0214212043184167
December2014,DESHBANDHU.CO.IN,17.365940307,0.0212319070329969
December2014,SUDDIMAHITHI.COM,17.191011301,0.0210180357235769
December2014,UDAIPURTIMES.COM,16.586072807,0.0202784271772944
December2014,DESIBLITZ.COM,16.237256401,0.0198519580444487
December2014,YR.NO,15.937436295,0.019485392658142
December2014,JAPANTIMES.CO.JP,15.907497901,0.0194487894459411
December2014,IJSER.ORG,15.684289899,0.0191758913785917
December2014,THESHILLONGTIMES.COM,15.466936703,0.0189101515010375
December2014,PUNJABKESARI.COM,15.371266705,0.0187931836624135
December2014,MANITHAN.COM,15.367734496,0.0187888651209592
December2014,PALPALINDIA.COM,15.0696805,0.018424459012104
December2014,DEZEEN.COM,14.932471602,0.0182567049766221
December2014,MALAYALAMEMAGAZINE.COM,14.885797897,0.0181996408759788
December2014,AKSHAYAPATRA.ORG,14.7716265,0.0180600528983583
December2014,MARINEINSIGHT.COM,14.587743897,0.0178352347622331
December2014,COUNTERCURRENTS.ORG,14.584211699,0.0178309162342276
December2014,NBMCW.COM,14.5184801,0.0177505516139176
December2014,NAVHINDTIMES.IN,14.347800599,0.0175418758247805
December2014,CARAVANMAGAZINE.IN,14.216893902,0.0173818269721664
December2014,MILLENNIUMPOST.IN,14.201924699,0.0173635253587302
December2014,ICRISAT.ORG,14.033011297,0.0171570088335959
December2014,VAARTHA.COM,13.918839906,0.0170174208633112
December2014,JPOST.COM,13.663927403,0.0167057603099772
December2014,RASHTRADEEPIKA.COM,13.652490399,0.0166917772257692
December2014,SUCCESS.COM,13.633989002,0.016669157089218
December2014,Times Online,13.465075601,0.0164626405653063
December2014,ZIPNET.IN,13.465075597,0.0164626405604159
December2014,NATIONALINTEREST.ORG,13.4483403,0.01644217968909
December2014,ISLAMWEB.NET,13.397577899,0.0163801166761031
December2014,ECMWEB.COM,13.384374805,0.0163639743388959
December2014,THEDAILYSTAR.NET,13.349138098,0.0163208933151248
December2014,HARIBHOOMI.COM,13.210163099,0.016150980013195
December2014,INQUIRER.NET,12.827876093,0.0156835891303619
December2014,PRESSTV.IR,12.796171605,0.0156448266602713
December2014,COED.COM,12.627258202,0.0154383101339144
December2014,KANTIPURONLINE.COM,11.759502402,0.0143773764817633
December2014,PHILSTAR.COM,11.6620663,0.0142582493730235
December2014,CNKI.COM.CN,11.3789815,0.0139121448690461
December2014,College Publisher Network,11.094130598,0.0135638810973982
December2014,CORPORATELAWREPORTER.COM,11.077395299,0.0135434202236271
December2014,WORLDTRUTH.TV,10.807513598,0.01321345806297
December2014,Epoch Digital Network,10.2563132,0.0125395506672289
December2014,PRAJASAKTI.COM,10.241344003,0.0125212490611284
December2014,NEWSX.COM,10.241344,0.0125212490574606
December2015,Facebook,46294.722657129,56.6007503141074
December2015,YOUTUBE.COM,33789.288547917,41.3113844218585
December2015,REDIFF.COM,16329.233482043,19.9644109326045
December2015,The Times Of India Sites,15451.215121516,18.8909300876396
December2015,Network 18,14420.846289957,17.631182850391
December2015,India Today Group,8890.510294556,10.8696958198469
December2015,NDTV,8113.762076489,9.92002965004711
December2015,Jagran Sites,6324.632014851,7.73260745403916
December2015,STAR India,6271.848646288,7.66807356997426
December2015,HT Media Group,6250.081123412,7.64146020982118
December2015,Bhaskar Group Sites,5383.983071245,6.58255334561319
December2015,The Indian Express Group,5348.537812269,6.5392173423288
December2015,Yahoo-ABC News Network,5256.458217587,6.42663919414072
December2015,The Hindu Group,4445.912227122,5.43565126741328
December2015,INDIANEXPRESS.COM,4413.131226865,5.39557263416743
December2015,India Today,4389.888655994,5.36715585413247
December2015,ONEINDIA.COM Sites,4380.956019656,5.35623465426357
December2015,The Economic Times,3970.131800023,4.85395366533416
December2015,Sify News And Information,3346.940297538,4.09202866383304
December2015,Twitter,3177.730310104,3.88514952729867
December2015,Dotdash,2634.955354212,3.22154322420609
December2015,FIRSTPOST.COM,2517.140131512,3.0775002400277
December2015,DNAINDIA.COM,2324.976556039,2.84255763900234
December2015,HPMG News,2252.34457303,2.75375648631895
December2015,IN.COM*,2048.387853886,2.50439537834445
December2015,BBC Sites,2007.712367946,2.45466480666253
December2015,MSN News,1791.829775752,2.19072291444226
December2015,BUSINESS-STANDARD.COM,1631.078513077,1.9941855650616
December2015,Mail Online / Daily Mail,1463.706701067,1.78955381445452
December2015,IndiaTV Group Sites,1456.401899925,1.7806228348136
December2015,Business Insider,1359.803108329,1.66251943619809
December2015,INSTAGRAM.COM,1325.383942605,1.62043795275142
December2015,Patrika Group,1320.357193437,1.61429215992192
December2015,Ushodaya Enterprises,1216.55646159,1.48738354121808
December2015,MID-DAY.COM,1199.821379808,1.46692293294434
December2015,AccuWeather Sites,1179.487119879,1.44206190553118
December2015,SKYMETWEATHER.COM,1152.523459804,1.40909565573285
December2015,The Guardian,1093.278845878,1.33666213830762
December2015,Manorama Sites,1090.110488311,1.33278844806254
December2015,Hearst Newspapers,1086.411800712,1.32826636689939
December2015,VICE Media,964.649713745,1.17939787635488
December2015,HUFFINGTONPOST.IN,938.898509021,1.1479139960071
December2015,NBC News Digital,895.355256006,1.0946772413554
December2015,CNN Network,890.323028547,1.08852475067001
December2015,SAKSHI.COM,836.425096706,1.02262818174199
December2015,AMARUJALA.COM,809.756589122,0.990022790622328
December2015,DINAMALAR.COM,795.776326191,0.972930272813255
December2015,Telegraph Media Group,772.946766553,0.945018447648611
December2015,New York Times Digital,737.027348856,0.901102729488823
December2015,STORYPICK.COM,727.287685489,0.889194844037993
December2015,BUZZFEED.COM,724.894467007,0.886268852608041
December2015,NEWINDIANEXPRESS.COM,701.014784711,0.857073128827028
December2015,ANDHRAJYOTHY.COM,681.325368402,0.833000498678879
December2015,USA TODAY Network,646.825879443,0.790820810618214
December2015,Maharashtra Times,626.843042962,0.766389439755373
December2015,THELOGICALINDIAN.COM,604.630065694,0.739231459149447
December2015,VIKATAN.COM,567.007907202,0.693233939845688
December2015,GREATANDHRA.COM,520.014257913,0.635778669415511
December2015,Independent & Evening Standard (ESi Media),495.542661494,0.605859260912776
December2015,ALLINDIAROUNDUP.COM,495.329652892,0.605598832812022
December2015,GETFORMSONLINE.COM,495.232565706,0.605480132293732
December2015,DAILYTHANTHI.COM,494.297293198,0.604336651510986
December2015,TOPYAPS.COM,469.243404199,0.573705321755922
December2015,DECCANCHRONICLE.COM,457.907401767,0.559845723806372
December2015,DINAKARAN.COM,449.728948365,0.549846601392559
December2015,Atlantic Media,432.748816692,0.529086390768937
December2015,SCROLL.IN,429.286677924,0.524853518408697
December2015,MAALAIMALAR.COM,420.30741508,0.513875312145272
December2015,Mirror Online,417.918996929,0.510955189685275
December2015,MATHRUBHUMI.COM,409.887770498,0.501136069581591
December2015,CBS News,394.318801875,0.482101171971228
December2015,TUPAKI.COM,375.088388195,0.458589726591156
December2015,National Geographic Sites,364.583907984,0.445746762480413
December2015,ESAKAL.COM,340.833756554,0.416709405437198
December2015,Weather Company The,326.654070536,0.399373069419346
December2015,QZ.COM,299.350037682,0.365990673814921
December2015,DINAMANI.COM,299.292563634,0.36592040502285
December2015,SANDESH.COM,298.320214001,0.36473159308843
December2015,NEWSROOMPOST.COM,296.584445605,0.362609411812764
December2015,SATYAVIJAYI.COM,291.952767593,0.356946639996759
December2015,INSISTPOST.COM,272.884787291,0.333633788550145
December2015,TELUGUSTOP.COM,261.600340198,0.319837223073901
December2015,SUNNEWSLIVE.IN,255.387070904,0.312240769660656
December2015,NEWS24ONLINE.COM,245.364217698,0.299986651281994
December2015,VISHVATIMES.COM,240.800906601,0.294407466070759
December2015,USNews,229.818019229,0.280979592866408
December2015,SILICONINDIA.COM,229.386304057,0.280451770228001
December2015,ALLEVENTS.IN,225.664865607,0.275901873470269
December2015,THEBETTERINDIA.COM,222.838924597,0.27244682779057
December2015,WASHINGTONPOST.COM,217.704652088,0.266169575014291
December2015,TRIBUNEINDIA.COM,216.531860177,0.264735698790071
December2015,tronc,187.360786684,0.229070626133728
December2015,THENEWSMINUTE.COM,187.117109991,0.228772702680119
December2015,CHAIBISKET.COM,185.98239591,0.227385381087284
December2015,TOP10WALA.IN,178.534380015,0.218279304545242
December2015,TELEGRAPHINDIA.COM,175.964756898,0.215137637674833
December2015,Graham Holdings,175.285261997,0.214306875138117
December2015,NEWSHUNT.COM,172.822180512,0.211295467959629
December2015,HPE.COM,172.798707003,0.211266768830535
December2015,The Economist Group,168.43962678,0.205937279913871
December2015,EXPRESS.CO.UK,164.04943832,0.200569757514035
December2015,DECCANREPORT.COM,163.355427098,0.199721247065392
December2015,AP2TG.COM,162.544557296,0.19872986324093
December2015,Fox News Digital Network,160.943478842,0.196772356281026
December2015,THEQUINT.COM,158.975566993,0.194366352295855
December2015,WorldNews Network,158.687519002,0.194014179705087
December2015,UDAYAVANI.COM,158.551613993,0.193848019826826
December2015,VCCIRCLE.COM,152.430359507,0.18636406535242
